# bin/capture-manifest scratch/work/kokkos-all-production, taken 2026-09-12 at psyclone 8f5462666b lfric_apps df61404edc: psy module, invoke, kernel, region symbol
limited_area_lbc_alg_mod_psy	invoke_2_splice_fields_kernel_type	splice_fields_code	splice_fields_r_double_kokkos
limited_area_lbc_alg_mod_psy	invoke_3_splice_fields_kernel_type	splice_fields_code	splice_fields_r_double_kokkos
limited_area_masks_alg_mod_psy	invoke_1	create_edge_mask_code	create_edge_mask_kokkos
limited_area_masks_alg_mod_psy	invoke_11_create_w3mask_blend_kernel_type	create_w3mask_blend_code	create_w3mask_blend_kokkos
limited_area_masks_alg_mod_psy	invoke_12_create_w2mask_blend_kernel_type	create_w2mask_blend_code	create_w2mask_blend_kokkos
limited_area_masks_alg_mod_psy	invoke_13_create_wthetamask_blend_kernel_type	create_wthetamask_blend_code	create_wthetamask_blend_kokkos
limited_area_masks_alg_mod_psy	invoke_15_create_w2mask_tang_kernel_type	create_w2mask_tang_code	create_w2mask_tang_kokkos
limited_area_masks_alg_mod_psy	invoke_16	create_threshold_mask_code	create_threshold_mask_kokkos
limited_area_masks_alg_mod_psy	invoke_18_create_w2mask_kernel_type	create_w2mask_code	create_w2mask_kokkos
limited_area_masks_alg_mod_psy	invoke_19_create_w3mask_kernel_type	create_w3mask_code	create_w3mask_kokkos
limited_area_masks_alg_mod_psy	invoke_2	propagate_onion_layers_code	propagate_onion_layers_kokkos
limited_area_masks_alg_mod_psy	invoke_20_create_wthetamask_kernel_type	create_wthetamask_code	create_wthetamask_kokkos
limited_area_masks_alg_mod_psy	invoke_21	create_boundary_mask_code	create_boundary_mask_kokkos
limited_area_masks_alg_mod_psy	invoke_23_create_w2bmask_kernel_type	create_w2bmask_code	create_w2bmask_kokkos
limited_area_masks_alg_mod_psy	invoke_3	create_threshold_mask_code	create_threshold_mask_kokkos
limited_area_masks_alg_mod_psy	invoke_5_create_w3mask_lbc_kernel_type	create_w3mask_lbc_code	create_w3mask_lbc_kokkos
limited_area_masks_alg_mod_psy	invoke_6_create_w2mask_lbc_kernel_type	create_w2mask_lbc_code	create_w2mask_lbc_kokkos
limited_area_masks_alg_mod_psy	invoke_7_create_wthetamask_lbc_kernel_type	create_wthetamask_lbc_code	create_wthetamask_lbc_kokkos
lipschitz_diag_alg_mod_psy	invoke_3	fv_divergence_x_code	fv_divergence_x_kokkos
lipschitz_diag_alg_mod_psy	invoke_3	fv_divergence_y_code	fv_divergence_y_kokkos
lipschitz_diag_alg_mod_psy	invoke_3	fv_divergence_z_code	fv_divergence_z_kokkos
lipschitz_diag_alg_mod_psy	invoke_3	split_w2_field_code	split_w2_field_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_1	combine_w2_field_code	combine_w2_field_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_10_hydrostatic_coriolis_kernel_type	hydrostatic_coriolis_code	hydrostatic_coriolis_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_11	hydro_shallow_to_deep_code	hydro_shallow_to_deep_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_11	sample_eos_pressure_code	sample_eos_pressure_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_11	sample_eos_rho_code	sample_eos_rho_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_11	sample_w3_to_wtheta_code	sample_w3_to_wtheta_r_double_kokkos
map_fd_to_prognostics_alg_mod_psy	invoke_11	sample_w3_to_wtheta_code	sample_w3_to_wtheta_r_double_kokkos
